ticker,call_date,stratum,ret,gt,b1,b2,expectedReturn,rangeLow,rangeHigh,p9_group,b1_dir,b2_dir
NEM,2023-10-26,S3,-11.2057,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
NEM,2024-02-22,S3,54.8298,bullish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
NEM,2024-04-25,S3,1.2933,neutral,2,2,4.0,-14.0,22.0,neutral,neutral,neutral
NEM,2024-07-25,S3,-22.2248,bearish,2,2,5.0,-12.0,22.0,neutral,neutral,neutral
NEM,2024-10-24,S3,20.6219,bullish,-2,-2,-12.0,-30.0,5.0,bearish,bearish,bearish
NEM,2025-02-20,S3,48.6861,bullish,-1,-1,-5.0,-20.0,10.0,bearish,neutral,neutral
NEM,2025-04-23,S3,34.0585,bullish,2,2,3.0,-12.0,20.0,neutral,neutral,neutral
NEM,2025-07-24,S3,76.9367,bullish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
NEM,2025-10-23,S3,28.6065,bullish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
NOW,2020-01-29,S2,31.2508,bullish,2,2,5.0,-15.0,25.0,neutral,neutral,neutral
NOW,2020-04-29,S2,25.2389,bullish,3,3,12.0,-8.0,30.0,bullish,bullish,bullish
NOW,2020-07-29,S2,4.1536,neutral,3,3,12.0,-5.0,30.0,bullish,bullish,bullish
NOW,2020-10-28,S2,-17.356,bearish,3,3,12.0,-8.0,30.0,bullish,bullish,bullish
NOW,2021-01-27,S2,-10.9541,neutral,3,2,12.0,-8.0,30.0,bullish,bullish,neutral
NOW,2021-04-28,S2,23.5701,bullish,3,3,8.0,-10.0,25.0,neutral,bullish,bullish
NOW,2021-07-28,S2,-15.7453,bearish,3,3,12.0,-5.0,28.0,bullish,bullish,bullish
NOW,2021-10-27,S2,-23.2391,bearish,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
NOW,2022-01-26,S2,-8.1457,neutral,3,3,12.0,-10.0,30.0,bullish,bullish,bullish
NOW,2022-04-27,S2,-16.5991,bearish,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
NOW,2022-07-27,S2,4.2196,neutral,1,-1,5.0,-20.0,25.0,neutral,neutral,neutral
NOW,2022-10-26,S2,2.8123,bullish,3,3,18.0,-5.0,40.0,bullish,bullish,bullish
NOW,2023-01-25,S2,12.1204,bullish,2,3,12.0,-8.0,28.0,bullish,neutral,bullish
NOW,2023-04-26,S2,15.4438,bullish,3,3,8.0,-10.0,25.0,neutral,bullish,bullish
NOW,2023-07-26,S2,29.0809,bullish,3,3,12.0,-8.0,30.0,bullish,bullish,bullish
NOW,2023-10-25,S2,12.9463,bullish,3,3,12.0,-5.0,25.0,bullish,bullish,bullish
NOW,2024-01-24,S2,-15.573,bearish,3,3,12.0,-5.0,28.0,bullish,bullish,bullish
NOW,2024-04-24,S2,11.93,bullish,3,3,10.0,-5.0,25.0,bullish,bullish,bullish
NOW,2024-07-24,S2,23.1252,bullish,3,3,12.0,-8.0,30.0,bullish,bullish,bullish
NOW,2024-10-23,S2,-7.476,neutral,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
NOW,2025-01-29,S2,-8.3451,bearish,3,2,8.0,-10.0,25.0,bullish,bullish,neutral
NOW,2025-04-23,S2,-22.4644,bearish,3,3,8.0,-8.0,22.0,neutral,bullish,bullish
NOW,2025-07-23,S2,-45.1454,bearish,3,4,8.0,-8.0,22.0,neutral,bullish,bullish
NOW,2025-10-29,S2,-57.1193,bearish,3,3,12.0,-5.0,28.0,bullish,bullish,bullish
NXPI,2020-10-27,S2,28.924,bullish,3,3,10.0,-5.0,25.0,bullish,bullish,bullish
NXPI,2021-02-02,S2,5.3951,neutral,3,3,12.0,-5.0,30.0,bullish,bullish,bullish
NXPI,2021-04-27,S2,-10.4966,bearish,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
NXPI,2021-08-03,S2,-5.1736,neutral,3,3,8.0,-8.0,22.0,neutral,bullish,bullish
NXPI,2021-11-02,S2,-7.0742,neutral,3,3,12.0,-5.0,25.0,bullish,bullish,bullish
NXPI,2022-02-01,S2,-3.4276,neutral,3,3,8.0,-8.0,22.0,neutral,bullish,bullish
NXPI,2022-05-03,S2,-7.9443,bearish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
NXPI,2022-07-26,S2,-4.338,neutral,3,3,8.0,-12.0,25.0,neutral,bullish,bullish
NXPI,2022-11-01,S2,5.8141,bullish,2,2,8.0,-12.0,25.0,bullish,neutral,neutral
NXPI,2023-01-31,S2,4.1117,bullish,1,2,6.0,-12.0,22.0,neutral,neutral,neutral
NXPI,2023-05-02,S2,0.4114,neutral,3,2,6.0,-10.0,22.0,neutral,bullish,neutral
NXPI,2023-07-25,S2,-3.9488,neutral,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
NXPI,2023-11-07,S2,22.798,bullish,2,2,8.0,-10.0,22.0,neutral,neutral,neutral
NXPI,2024-02-06,S2,2.1238,neutral,-1,-2,-8.0,-25.0,10.0,bearish,neutral,bearish
NXPI,2024-04-30,S2,-13.807,bearish,-1,2,3.0,-15.0,20.0,neutral,neutral,neutral
NXPI,2024-07-23,S2,-26.9567,bearish,1,-1,-5.0,-20.0,10.0,neutral,neutral,neutral
NXPI,2024-11-05,S2,-15.7095,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
NXPI,2025-02-04,S2,-6.1676,neutral,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
NXPI,2025-04-29,S2,-8.3528,bearish,2,2,3.0,-18.0,22.0,neutral,neutral,neutral
NXPI,2025-07-22,S2,-4.1728,bearish,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
NXPI,2025-10-28,S2,9.0095,neutral,2,2,5.0,-12.0,20.0,neutral,neutral,neutral
OXY,2020-02-27,S3,-77.7468,bearish,-3,-3,-8.0,-35.0,12.0,bearish,bearish,bearish
OXY,2020-05-05,S3,-45.9029,bearish,-3,-3,-15.0,-50.0,15.0,bearish,bearish,bearish
OXY,2020-08-10,S3,50.5352,bullish,-2,-2,5.0,-25.0,35.0,neutral,bearish,bearish
OXY,2020-10-09,S3,110.7166,bullish,-2,-2,5.0,-25.0,35.0,neutral,bearish,bearish
OXY,2021-02-23,S3,-27.7684,bearish,1,1,-5.0,-25.0,15.0,bearish,neutral,neutral
OXY,2021-05-11,S3,19.0295,bullish,2,2,5.0,-25.0,35.0,neutral,neutral,neutral
OXY,2021-08-04,S3,47.75,bullish,3,2,12.0,-15.0,35.0,bullish,bullish,neutral
OXY,2021-11-05,S3,101.6658,bullish,-1,2,5.0,-15.0,25.0,neutral,neutral,neutral
OXY,2022-02-25,S3,75.3643,bullish,3,2,12.0,-15.0,35.0,bullish,bullish,neutral
OXY,2022-05-11,S3,19.3493,bullish,3,3,12.0,-10.0,35.0,bullish,bullish,bullish
OXY,2022-08-03,S3,11.3253,neutral,3,3,10.0,-15.0,35.0,bullish,bullish,bullish
OXY,2022-11-09,S3,-23.9399,bearish,3,2,8.0,-10.0,25.0,bullish,bullish,neutral
OXY,2023-02-28,S3,-9.2812,bearish,1,2,6.0,-12.0,22.0,neutral,neutral,neutral
OXY,2023-05-10,S3,-0.5367,neutral,-1,1,4.0,-15.0,20.0,neutral,neutral,neutral
OXY,2023-08-03,S3,-19.248,bearish,1,1,-4.0,-20.0,12.0,neutral,neutral,neutral
OXY,2023-11-08,S3,-14.095,bearish,1,1,4.0,-18.0,22.0,neutral,neutral,neutral
OXY,2024-02-15,S3,-15.2004,bearish,-1,-1,-6.0,-20.0,8.0,bearish,neutral,neutral
OXY,2024-05-08,S3,-33.6275,bearish,2,2,8.0,-15.0,30.0,neutral,neutral,neutral
OXY,2024-08-08,S3,-33.3268,bearish,-1,-1,-4.0,-20.0,10.0,neutral,neutral,neutral
OXY,2024-11-13,S3,-12.5481,bearish,2,2,7.0,-15.0,25.0,neutral,neutral,neutral
OXY,2025-02-19,S3,-19.5555,bearish,-1,1,2.0,-18.0,22.0,neutral,neutral,neutral
OXY,2025-05-08,S3,-23.1895,bearish,2,2,8.0,-12.0,25.0,neutral,neutral,neutral
OXY,2025-08-07,S3,-4.6094,neutral,2,2,8.0,-12.0,25.0,bullish,neutral,neutral
OXY,2025-11-11,S3,26.1809,bullish,2,2,8.0,-12.0,25.0,bullish,neutral,neutral
PG,2020-01-23,S3,2.5823,neutral,2,2,5.0,-10.0,18.0,neutral,neutral,neutral
PG,2020-04-17,S3,-3.6054,bearish,2,2,5.0,-10.0,18.0,neutral,neutral,neutral
PG,2020-07-29,S3,-17.8861,bearish,1,1,-3.0,-18.0,10.0,neutral,neutral,neutral
PG,2020-10-20,S3,-24.1003,bearish,3,3,5.0,-10.0,20.0,neutral,bullish,bullish
PG,2021-01-21,S3,-7.7328,bearish,2,2,3.0,-12.0,18.0,neutral,neutral,neutral
PG,2021-04-20,S3,-5.5246,bearish,-1,-1,2.0,-12.0,16.0,neutral,neutral,neutral
PG,2021-07-30,S3,12.1274,bullish,-1,-1,0.0,-15.0,10.0,neutral,neutral,neutral
PG,2021-10-19,S3,14.5177,bullish,2,2,2.0,-12.0,16.0,neutral,neutral,neutral
PG,2022-01-19,S3,-0.9883,neutral,2,2,6.0,-8.0,18.0,neutral,neutral,neutral
PG,2022-04-20,S3,-4.4456,neutral,1,1,-5.0,-18.0,8.0,bearish,neutral,neutral
PG,2022-07-29,S3,-0.3914,neutral,1,1,-3.0,-18.0,10.0,neutral,neutral,neutral
PG,2022-10-19,S3,5.7603,neutral,2,1,2.0,-12.0,16.0,neutral,neutral,neutral
PG,2023-01-19,S3,-8.9127,bearish,2,2,3.0,-12.0,16.0,neutral,neutral,neutral
PG,2023-04-21,S3,-7.3831,bearish,1,1,3.0,-12.0,18.0,neutral,neutral,neutral
PG,2023-07-28,S3,-6.5726,bearish,2,2,3.0,-12.0,18.0,neutral,neutral,neutral
PG,2023-10-18,S3,-11.5063,bearish,2,1,3.0,-10.0,15.0,neutral,neutral,neutral
PG,2024-01-23,S3,-4.5578,bearish,2,2,5.0,-10.0,18.0,neutral,neutral,neutral
PG,2024-04-19,S3,-10.2936,bearish,1,2,-3.0,-15.0,8.0,neutral,neutral,neutral
PG,2024-07-30,S3,-6.3734,bearish,-1,-1,-5.0,-18.0,8.0,neutral,neutral,neutral
PG,2024-10-18,S3,9.7156,bullish,1,-1,3.0,-12.0,15.0,neutral,neutral,neutral
PG,2025-01-22,S3,-8.7482,bearish,-1,-1,-5.0,-20.0,10.0,bearish,neutral,neutral
PG,2025-04-24,S3,-27.4676,bearish,-2,-2,-5.0,-20.0,10.0,bearish,bearish,bearish
PG,2025-07-29,S3,-12.5889,bearish,-1,-1,-4.0,-18.0,8.0,neutral,neutral,neutral
PG,2025-10-24,S3,-6.5344,bearish,-1,-1,-4.0,-18.0,8.0,neutral,neutral,neutral
PH,2020-01-30,S3,-8.4452,bearish,2,2,5.0,-25.0,30.0,neutral,neutral,neutral
PH,2020-04-30,S3,19.0849,bullish,-1,-1,3.0,-15.0,20.0,neutral,neutral,neutral
PH,2020-08-06,S3,20.6947,bullish,1,-1,5.0,-15.0,20.0,neutral,neutral,neutral
PH,2020-11-05,S3,13.3689,bullish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
PH,2021-02-04,S3,-6.5125,neutral,3,3,7.0,-10.0,22.0,neutral,bullish,bullish
PH,2021-04-29,S3,-13.6953,bearish,3,3,8.0,-8.0,22.0,bullish,bullish,bullish
PH,2021-08-05,S3,3.4359,neutral,2,2,4.0,-12.0,18.0,neutral,neutral,neutral
PH,2021-11-04,S3,-3.5442,neutral,1,3,8.0,-8.0,22.0,neutral,neutral,bullish
PH,2022-02-03,S3,4.5599,neutral,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
PH,2022-05-05,S3,15.1923,bullish,2,2,8.0,-10.0,25.0,neutral,neutral,neutral
PH,2022-08-04,S3,14.4751,bullish,1,1,4.0,-12.0,18.0,neutral,neutral,neutral
PH,2022-11-03,S3,0.1854,neutral,2,2,6.0,-10.0,20.0,neutral,neutral,neutral
PH,2023-02-02,S3,10.6307,bullish,2,2,6.0,-10.0,20.0,neutral,neutral,neutral
PH,2023-05-04,S3,16.9924,bullish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
PH,2023-08-03,S3,11.2854,bullish,2,2,3.0,-12.0,18.0,neutral,neutral,neutral
PH,2023-11-02,S3,16.0948,bullish,2,2,6.0,-10.0,22.0,neutral,neutral,neutral
PH,2024-02-01,S3,-5.1054,neutral,2,2,8.0,-10.0,22.0,neutral,neutral,neutral
PH,2024-05-02,S3,7.0402,bullish,2,2,8.0,-10.0,22.0,neutral,neutral,neutral
PH,2024-08-08,S3,7.6156,bullish,2,3,4.0,-12.0,18.0,neutral,neutral,bullish
PH,2024-10-31,S3,-1.7214,neutral,1,1,-3.0,-18.0,10.0,neutral,neutral,neutral
PH,2025-01-30,S3,-1.5135,neutral,2,2,-4.0,-18.0,10.0,neutral,neutral,neutral
PH,2025-05-01,S3,5.1426,bullish,2,2,8.0,-8.0,22.0,neutral,neutral,neutral
PH,2025-08-07,S3,26.6156,bullish,2,1,5.0,-15.0,25.0,neutral,neutral,neutral
PH,2025-11-06,S3,-3.9574,neutral,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
PSX,2020-01-29,S3,-31.1968,bearish,-1,-2,7.0,-12.0,25.0,neutral,neutral,bearish
PSX,2020-05-01,S3,-51.653,bearish,1,-1,-5.0,-25.0,15.0,neutral,neutral,neutral
PSX,2020-07-31,S3,-1.6258,neutral,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
PSX,2020-10-30,S3,42.3251,bullish,-2,-2,-8.0,-25.0,10.0,bearish,bearish,bearish
PSX,2021-04-30,S3,-20.7284,bearish,2,2,8.0,-12.0,28.0,neutral,neutral,neutral
PSX,2021-08-03,S3,19.1794,bullish,-1,-1,5.0,-15.0,25.0,neutral,neutral,neutral
PSX,2021-10-29,S3,21.4741,bullish,2,2,5.0,-15.0,25.0,neutral,neutral,neutral
PSX,2022-01-28,S3,13.3936,bullish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
PSX,2022-04-29,S3,22.985,bullish,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
PSX,2022-07-29,S3,25.5162,bullish,3,2,5.0,-20.0,30.0,neutral,bullish,neutral
PSX,2022-11-01,S3,-17.8383,bearish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
PSX,2023-01-31,S3,3.2899,neutral,2,2,8.0,-12.0,28.0,neutral,neutral,neutral
PSX,2023-05-03,S3,21.434,bullish,3,3,6.0,-12.0,22.0,neutral,bullish,bullish
PSX,2023-08-02,S3,23.1197,bullish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
PSX,2023-10-27,S3,12.3601,bullish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
PSX,2024-01-31,S3,-12.6421,bearish,-1,2,4.0,-12.0,18.0,neutral,neutral,neutral
PSX,2024-04-26,S3,-28.9456,bearish,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
PSX,2024-07-30,S3,-26.4544,bearish,-1,1,-8.0,-25.0,8.0,bearish,neutral,neutral
PSX,2024-10-29,S3,-8.7353,bearish,-1,-2,-5.0,-20.0,10.0,neutral,neutral,bearish
PSX,2025-01-31,S3,-2.5302,neutral,-1,-1,-5.0,-20.0,10.0,bearish,neutral,neutral
PSX,2025-04-25,S3,4.6581,bullish,2,2,8.0,-15.0,30.0,bullish,neutral,neutral
PSX,2025-07-25,S3,2.637,bullish,1,1,4.0,-12.0,20.0,neutral,neutral,neutral
PSX,2025-10-29,S3,21.9001,bullish,2,2,6.0,-12.0,20.0,neutral,neutral,neutral
QCOM,2020-02-05,S1,23.4934,bullish,3,3,12.0,-8.0,28.0,bullish,bullish,bullish
QCOM,2020-04-29,S1,42.0891,bullish,2,3,12.0,-8.0,28.0,bullish,neutral,bullish
QCOM,2020-07-29,S1,27.7893,bullish,3,3,12.0,-5.0,30.0,bullish,bullish,bullish
QCOM,2020-11-04,S1,-26.1041,bearish,4,4,18.0,5.0,35.0,bullish,bullish,bullish
QCOM,2021-02-03,S1,-13.5005,bearish,3,3,12.0,-8.0,28.0,bullish,bullish,bullish
QCOM,2021-04-28,S1,-16.1115,bearish,3,3,8.0,-10.0,25.0,neutral,bullish,bullish
QCOM,2021-07-28,S1,12.2532,bullish,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
QCOM,2021-11-03,S1,3.584,bullish,3,3,10.0,-8.0,25.0,bullish,bullish,bullish
QCOM,2022-02-02,S1,-9.5181,bearish,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
QCOM,2022-04-27,S1,-9.5949,neutral,3,3,18.0,-5.0,40.0,bullish,bullish,bullish
QCOM,2022-07-27,S1,-9.025,bearish,2,3,8.0,-10.0,25.0,bullish,neutral,bullish
QCOM,2022-11-02,S1,-1.3598,bearish,-2,-2,8.0,-12.0,28.0,bullish,bearish,bearish
QCOM,2023-02-02,S1,-20.9364,bearish,-2,-2,-8.0,-25.0,10.0,bearish,bearish,bearish
QCOM,2023-05-03,S1,-0.2831,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
QCOM,2023-08-02,S1,17.5297,bullish,-1,-1,-8.0,-25.0,10.0,bearish,neutral,neutral
QCOM,2023-11-01,S1,23.6795,bullish,2,2,8.0,-10.0,25.0,neutral,neutral,neutral
QCOM,2024-01-31,S1,15.6393,bullish,2,3,8.0,-10.0,25.0,bullish,neutral,bullish
QCOM,2024-05-01,S1,-21.7761,bearish,2,2,8.0,-10.0,25.0,neutral,neutral,neutral
QCOM,2024-07-31,S1,-6.1273,bearish,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
QCOM,2024-11-06,S1,-10.7605,bearish,2,3,8.0,-15.0,25.0,bullish,neutral,bullish
QCOM,2025-02-05,S1,-18.2313,bearish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
QCOM,2025-04-30,S1,9.0581,neutral,2,2,5.0,-12.0,20.0,neutral,neutral,neutral
QCOM,2025-07-30,S1,-5.9735,bearish,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
QCOM,2025-11-05,S1,1.7074,neutral,2,2,8.0,-12.0,25.0,bullish,neutral,neutral
QS,2021-02-16,S5,-82.751,bearish,-2,-1,-10.0,-35.0,15.0,bearish,bearish,neutral
QS,2021-05-11,S5,19.293,bullish,-1,-1,8.0,-20.0,35.0,bullish,neutral,neutral
QS,2021-07-27,S5,-35.742,bearish,-1,1,5.0,-25.0,35.0,neutral,neutral,neutral
QS,2021-10-26,S5,-30.316,bearish,1,1,5.0,-30.0,40.0,neutral,neutral,neutral
QS,2022-02-16,S5,-23.4845,bearish,-2,-2,3.0,-25.0,30.0,neutral,bearish,bearish
QS,2022-04-26,S5,-30.9896,bearish,-2,-1,-5.0,-30.0,20.0,bearish,bearish,neutral
QS,2022-07-27,S5,-24.0167,bearish,-2,-2,-8.0,-25.0,10.0,bearish,bearish,bearish
QS,2022-10-26,S5,-16.6757,bearish,-2,-2,-10.0,-30.0,10.0,bearish,bearish,bearish
QS,2023-02-15,S5,-36.733,bearish,-2,-2,5.0,-25.0,35.0,neutral,bearish,bearish
QS,2023-04-26,S5,-23.5455,bearish,-2,-2,0.0,-25.0,25.0,neutral,bearish,bearish
QS,2023-07-26,S5,-45.1794,bearish,-1,-1,3.0,-20.0,25.0,neutral,neutral,neutral
QS,2023-10-25,S5,-17.5279,bearish,-1,-1,5.0,-25.0,35.0,neutral,neutral,neutral
QS,2024-02-14,S5,-29.6442,bearish,-2,-2,-5.0,-25.0,15.0,bearish,bearish,bearish
QS,2024-04-24,S5,-13.2281,bearish,-2,-2,3.0,-20.0,25.0,neutral,bearish,bearish
QS,2024-07-24,S5,-39.5249,bearish,2,2,8.0,-20.0,30.0,bullish,neutral,neutral
QS,2024-10-23,S5,-31.2041,bearish,2,-2,5.0,-20.0,30.0,neutral,neutral,bearish
QS,2025-02-12,S5,76.8254,bullish,-2,-1,0.0,-25.0,25.0,neutral,bearish,neutral
QS,2025-04-23,S5,220.776,bullish,-1,-1,3.0,-25.0,35.0,neutral,neutral,neutral
QS,2025-07-23,S5,-20.5456,bearish,2,2,8.0,-20.0,35.0,bullish,neutral,neutral
QS,2025-10-22,S5,-56.0091,bearish,-1,1,5.0,-20.0,30.0,neutral,neutral,neutral
ROK,2020-01-29,S3,14.2097,bullish,-1,-1,-5.0,-20.0,8.0,neutral,neutral,neutral
ROK,2020-04-28,S3,4.8929,neutral,-1,1,6.0,-15.0,25.0,neutral,neutral,neutral
ROK,2020-07-28,S3,-7.4198,bearish,1,-1,5.0,-10.0,18.0,neutral,neutral,neutral
ROK,2020-11-10,S3,-5.3476,bearish,-1,-1,5.0,-15.0,20.0,neutral,neutral,neutral
ROK,2021-01-26,S3,4.501,bullish,3,3,5.0,-10.0,20.0,neutral,bullish,bullish
ROK,2021-04-28,S3,9.091,bullish,3,3,8.0,-10.0,25.0,neutral,bullish,bullish
ROK,2021-07-27,S3,1.8125,neutral,3,3,8.0,-8.0,22.0,bullish,bullish,bullish
ROK,2021-11-02,S3,-26.6036,bearish,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
ROK,2022-01-27,S3,-5.0121,bearish,2,3,5.0,-12.0,22.0,neutral,neutral,bullish
ROK,2022-05-03,S3,25.3572,bullish,1,-2,-5.0,-25.0,15.0,bearish,neutral,bearish
ROK,2022-07-27,S3,13.8869,bullish,2,2,3.0,-12.0,18.0,neutral,neutral,neutral
ROK,2022-11-02,S3,4.7674,bullish,2,2,8.0,-10.0,25.0,neutral,neutral,neutral
ROK,2023-01-26,S3,3.7689,bullish,3,3,8.0,-10.0,22.0,bullish,bullish,bullish
ROK,2023-04-27,S3,-6.5301,bearish,3,3,10.0,-10.0,28.0,bullish,bullish,bullish
ROK,2023-08-01,S3,-8.0889,bearish,-1,1,4.0,-12.0,18.0,neutral,neutral,neutral
ROK,2023-11-02,S3,-13.7774,bearish,-2,-1,-5.0,-20.0,8.0,neutral,bearish,neutral
ROK,2024-01-31,S3,-6.6475,neutral,-2,-2,-8.0,-22.0,8.0,bearish,bearish,bearish
ROK,2024-05-07,S3,-13.111,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
ROK,2024-08-07,S3,-9.4572,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
ROK,2024-11-07,S3,12.5568,bullish,-2,-2,-8.0,-30.0,15.0,bearish,bearish,bearish
ROK,2025-02-10,S3,3.506,neutral,2,2,7.0,-10.0,22.0,neutral,neutral,neutral
ROK,2025-05-07,S3,4.5892,bullish,2,2,8.0,-10.0,22.0,bullish,neutral,neutral
ROK,2025-08-06,S3,20.7088,bullish,1,1,5.0,-15.0,20.0,neutral,neutral,neutral
ROK,2025-11-06,S3,11.0637,bullish,2,2,5.0,-12.0,20.0,neutral,neutral,neutral
RUN,2022-05-04,S5,-3.9152,neutral,2,2,12.0,-25.0,45.0,bullish,neutral,neutral
RUN,2022-08-03,S5,-13.2341,bearish,2,2,12.0,-15.0,35.0,bullish,neutral,neutral
RUN,2022-11-02,S5,-31.9903,bearish,1,2,6.0,-18.0,28.0,neutral,neutral,neutral
RUN,2023-02-22,S5,-51.1099,bearish,1,2,-5.0,-25.0,15.0,neutral,neutral,neutral
RUN,2023-05-03,S5,-48.2064,bearish,-1,2,10.0,-10.0,30.0,bullish,neutral,neutral
RUN,2023-08-02,S5,-32.1673,bearish,-2,-1,-8.0,-25.0,10.0,bearish,bearish,neutral
RUN,2023-11-01,S5,-19.7915,bearish,-2,-2,-12.0,-35.0,10.0,bearish,bearish,bearish
RUN,2024-02-21,S5,43.1324,bullish,2,2,5.0,-20.0,25.0,neutral,neutral,neutral
RUN,2024-05-08,S5,-17.734,bearish,-1,-1,-8.0,-30.0,12.0,bearish,neutral,neutral
RUN,2024-08-06,S5,-67.4186,bearish,2,2,8.0,-15.0,30.0,neutral,neutral,neutral
RUN,2024-11-07,S5,-11.3727,bearish,2,2,10.0,-15.0,35.0,bullish,neutral,neutral
RUN,2025-02-27,S5,116.5804,bullish,-1,-1,-8.0,-25.0,8.0,bearish,neutral,neutral
RUN,2025-05-07,S5,122.3224,bullish,-1,-1,8.0,-20.0,35.0,neutral,neutral,neutral
RUN,2025-08-06,S5,64.2186,bullish,2,2,12.0,-10.0,30.0,bullish,neutral,neutral
RUN,2025-11-06,S5,-28.4728,bearish,1,2,5.0,-15.0,25.0,neutral,neutral,neutral
SIRI,2021-02-02,S3,-11.1607,bearish,-1,-1,-5.0,-20.0,8.0,bearish,neutral,neutral
SIRI,2021-04-28,S3,-10.8388,bearish,2,1,2.0,-12.0,16.0,neutral,neutral,neutral
SIRI,2021-07-27,S3,-5.4879,bearish,2,2,6.0,-10.0,20.0,neutral,neutral,neutral
SIRI,2021-10-28,S3,10.4584,bullish,-1,-1,-5.0,-20.0,10.0,neutral,neutral,neutral
SIRI,2022-02-01,S3,10.927,bullish,-2,-1,-5.0,-20.0,10.0,neutral,bearish,neutral
SIRI,2022-04-28,S3,9.6052,bullish,-1,-1,-5.0,-20.0,8.0,neutral,neutral,neutral
SIRI,2022-07-28,S3,-9.9193,bearish,-2,-2,-5.0,-20.0,10.0,bearish,bearish,bearish
SIRI,2022-11-01,S3,-48.9693,bearish,-2,-2,-5.0,-20.0,8.0,neutral,bearish,bearish
SIRI,2023-02-02,S3,-13.447,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
SIRI,2023-04-27,S3,12.1284,bullish,-1,-1,-3.0,-20.0,12.0,neutral,neutral,neutral
SIRI,2023-08-01,S3,-6.031,neutral,-1,-1,2.0,-15.0,18.0,neutral,neutral,neutral
SIRI,2023-10-31,S3,-53.4335,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
SIRI,2024-02-01,S3,-47.3674,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
SIRI,2024-04-30,S3,-25.6169,bearish,-2,-2,-5.0,-20.0,8.0,bearish,bearish,bearish
SIRI,2024-08-01,S3,-39.4667,bearish,-2,-2,-12.0,-30.0,5.0,bearish,bearish,bearish
SIRI,2024-10-31,S3,-27.2743,bearish,-2,-2,-8.0,-22.0,6.0,bearish,bearish,bearish
SIRI,2025-01-30,S3,-17.0647,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
SIRI,2025-05-01,S3,-6.6625,neutral,-1,2,5.0,-15.0,20.0,neutral,neutral,neutral
SIRI,2025-07-31,S3,-16.9203,bearish,-1,1,3.0,-15.0,18.0,neutral,neutral,neutral
SIRI,2025-10-30,S3,18.8386,bullish,-2,-2,2.0,-18.0,20.0,neutral,bearish,bearish
SLAB,2021-10-27,S2,-19.8679,bearish,3,3,12.0,-10.0,30.0,bullish,bullish,bullish
SLAB,2022-02-02,S2,2.5403,neutral,1,2,4.0,-15.0,20.0,neutral,neutral,neutral
SLAB,2022-04-27,S2,-4.0085,neutral,-1,-1,-5.0,-25.0,12.0,neutral,neutral,neutral
SLAB,2022-07-27,S2,7.2519,neutral,1,1,-8.0,-30.0,12.0,bearish,neutral,neutral
SLAB,2022-10-26,S2,19.2992,bullish,-1,-2,5.0,-15.0,25.0,neutral,neutral,bearish
SLAB,2023-02-01,S2,-33.6888,bearish,1,0,5.0,-15.0,25.0,neutral,neutral,neutral
SLAB,2023-04-26,S2,-30.7009,bearish,-2,-1,3.0,-18.0,20.0,neutral,bearish,neutral
SLAB,2023-07-26,S2,-15.0757,bearish,-2,-2,-12.0,-30.0,8.0,bearish,bearish,bearish
