split,ticker,date,pred,mD,m1
tune,EOG,2025-11-07,bullish,0.00292,-0.0046
tune,ETN,2020-02-04,neutral,0.04152,0.00262
tune,ETN,2020-04-30,neutral,-0.01727,0.00935
tune,ETN,2020-07-29,neutral,0.02573,-0.02151
tune,ETN,2020-11-03,neutral,0.01877,-0.07044
tune,ETN,2021-02-02,bullish,-0.02319,-0.00826
tune,ETN,2021-05-04,bullish,0.00832,0.00529
tune,ETN,2021-08-03,neutral,0.03225,-0.0011
tune,ETN,2021-11-02,neutral,0.04032,-0.01857
tune,ETN,2022-02-04,bullish,-0.04188,-0.00255
tune,ETN,2022-05-03,bullish,-0.00404,-0.0076
tune,ETN,2022-08-02,bullish,-0.00093,0.00012
tune,ETN,2022-11-01,bullish,0.01484,0.0183
tune,ETN,2023-02-08,bullish,0.03762,-0.00086
tune,ETN,2023-05-02,bullish,0.03772,0.00184
tune,ETN,2023-08-01,bullish,0.06949,0.01332
tune,ETN,2023-10-31,bullish,0.04494,0.02262
tune,ETN,2024-02-01,neutral,0.06205,0.01037
tune,ETN,2024-04-30,neutral,-0.00943,-0.01633
tune,ETN,2024-08-01,bullish,-0.00851,-0.04053
tune,ETN,2024-10-31,bullish,-0.01316,0.00609
tune,ETN,2025-01-31,bullish,0.0033,-0.02706
tune,ETN,2025-08-05,neutral,-0.06851,-0.00286
tune,ETN,2025-11-04,bullish,-0.01104,0.01697
tune,EXC,2020-02-11,neutral,0.01959,-0.00807
tune,EXC,2020-05-08,neutral,0.05166,-0.00421
tune,EXC,2020-08-04,neutral,0.01614,-0.03279
tune,EXC,2020-11-03,neutral,0.01921,-0.02824
tune,EXC,2021-02-24,neutral,-0.02597,-0.00751
tune,EXC,2021-05-05,neutral,-0.02823,0.01384
tune,EXC,2021-08-04,neutral,-0.00796,0.01291
tune,EXC,2021-11-03,neutral,-0.00034,-0.0036
tune,EXC,2022-05-09,neutral,0.025,-0.00167
tune,EXC,2022-08-03,neutral,-0.04883,0.0176
tune,EXC,2022-11-03,neutral,-0.01809,-0.00844
tune,EXC,2023-02-14,neutral,0.02085,0.01198
tune,EXC,2023-05-03,neutral,0.00123,0.01252
tune,EXC,2023-08-02,neutral,0.01463,-0.02123
tune,EXC,2023-11-02,neutral,0.01043,-0.01256
tune,EXC,2024-02-21,neutral,0.04171,-0.02567
tune,EXC,2024-05-02,neutral,-0.00803,-0.02506
tune,EXC,2024-08-01,neutral,0.04266,0.03195
tune,EXC,2024-10-30,neutral,0.00682,0.00953
tune,EXC,2025-02-12,bullish,0.01573,-0.00869
tune,EXC,2025-05-01,bullish,-0.01348,-0.01742
tune,EXC,2025-07-31,neutral,0.01911,0.01038
tune,EXC,2025-11-04,neutral,0.01575,-0.00842
tune,FCX,2020-05-24,bullish,0.04718,-0.01164
tune,FCX,2020-07-23,bullish,-0.01009,-0.00857
tune,FCX,2020-10-22,bullish,0.03007,-0.00285
tune,FCX,2021-02-26,bullish,-0.04446,0.00495
tune,FCX,2021-04-22,bullish,-0.02318,0.04097
tune,FCX,2021-07-22,bullish,0.00223,0.00092
tune,FCX,2021-10-21,bullish,-0.01571,-0.01848
tune,FCX,2022-01-26,bullish,-0.02777,-0.02967
tune,FCX,2022-04-21,bullish,-0.08424,-0.04019
tune,FCX,2022-07-21,neutral,0.00172,-0.0305
tune,FCX,2022-10-20,neutral,0.03518,0.07563
tune,FCX,2023-01-25,neutral,0.0456,-0.0365
tune,FCX,2023-04-21,neutral,-0.04188,-0.00432
tune,FCX,2023-07-20,neutral,0.03663,-0.03056
tune,FCX,2023-10-19,neutral,-0.00188,-0.02603
tune,FCX,2024-01-24,neutral,0.03951,-0.01249
tune,FCX,2024-04-23,bullish,-0.03148,0.00568
tune,FCX,2024-07-23,neutral,-0.01451,-0.00142
tune,FCX,2024-10-22,neutral,0.01284,-0.00343
tune,FCX,2025-01-23,neutral,-0.02055,-0.015
tune,FCX,2025-04-24,neutral,0.04829,-0.01467
tune,FCX,2025-07-23,neutral,-0.02947,-0.00613
tune,FCX,2025-11-18,neutral,0.03404,0.02739
tune,GIS,2020-03-18,neutral,0.01846,-0.0726
tune,GIS,2020-07-01,neutral,-0.02679,0.01187
tune,GIS,2020-09-23,neutral,0.01854,0.01431
tune,GIS,2020-12-17,neutral,0.00765,0.0032
tune,GIS,2021-03-24,neutral,-0.03692,0.0099
tune,GIS,2021-06-30,neutral,0.01415,-0.01719
tune,GIS,2021-09-22,neutral,0.02317,-0.00614
tune,GIS,2021-12-21,neutral,-0.05803,-0.00016
tune,GIS,2022-03-23,neutral,0.03761,0.01809
tune,GIS,2022-06-29,neutral,0.06429,0.01789
tune,GIS,2022-09-21,neutral,0.0746,0.0217
tune,GIS,2022-12-20,neutral,-0.04717,0.01187
tune,GIS,2023-03-23,neutral,0.02584,0.0257
tune,GIS,2023-06-28,neutral,-0.05217,-0.00942
tune,GIS,2023-09-20,bearish,0.00904,0.01061
tune,GIS,2023-12-20,neutral,-0.02182,-0.01135
tune,GIS,2024-03-20,neutral,0.00241,-0.01295
tune,GIS,2024-06-26,neutral,-0.04719,-0.00874
tune,GIS,2024-09-18,neutral,0.00981,-0.01853
tune,GIS,2024-12-18,neutral,-0.00083,0.00187
tune,GIS,2025-03-19,bearish,-0.03141,-0.01214
tune,GIS,2025-06-25,bearish,-0.05167,-0.01394
tune,GIS,2025-12-17,neutral,0.04482,-0.00549
tune,GOOG,2020-02-03,bullish,0.02863,-0.0414
tune,GOOG,2020-04-28,neutral,-0.02848,0.06121
tune,GOOG,2020-07-30,neutral,0.00976,-0.03957
tune,GOOG,2020-10-29,bullish,0.02321,0.04473
tune,GOOG,2021-02-02,bullish,-0.00038,0.07317
tune,GOOG,2021-04-27,bullish,-0.00822,0.03184
tune,GOOG,2021-07-27,bullish,-0.01584,-0.00262
tune,GOOG,2021-10-26,bullish,0.00558,0.0528
tune,GOOG,2022-02-01,bullish,0.00931,0.06396
tune,GOOG,2022-04-26,neutral,-0.00142,-0.04035
tune,GOOG,2022-07-26,neutral,-0.01377,0.05142
tune,GOOG,2022-10-25,neutral,0.00307,-0.08882
tune,GOOG,2023-02-02,neutral,0.0581,-0.02228
tune,GOOG,2023-04-26,neutral,0.00271,0.01762
tune,GOOG,2023-07-25,bullish,0.00474,0.0558
tune,GOOG,2023-10-24,neutral,0.00856,-0.08164
tune,GOOG,2024-01-30,bullish,-0.01079,-0.05719
tune,GOOG,2024-04-25,bullish,-0.01575,0.09018
tune,GOOG,2024-07-23,bullish,0.00293,-0.02761
tune,GOOG,2024-10-29,bullish,0.01501,0.03224
tune,GOOG,2025-02-04,bullish,0.01831,-0.07343
tune,GOOG,2025-04-24,bullish,0.00273,0.00751
tune,GOOG,2025-07-23,bullish,-0.01163,0.00849
tune,GOOG,2025-10-29,neutral,0.02463,0.03546
tune,GS,2020-01-15,neutral,-0.00409,0.01007
tune,GS,2020-04-15,neutral,0.02288,-0.01311
tune,GS,2020-07-15,neutral,0.00432,-0.00699
tune,GS,2020-11-06,neutral,-0.00815,0.05536
tune,GS,2021-01-19,neutral,-0.03048,-0.02652
tune,GS,2021-04-14,neutral,0.02682,-0.0012
tune,GS,2021-07-13,neutral,-0.00847,-0.00569
tune,GS,2021-11-06,bullish,0.00224,-0.00402
tune,GS,2022-02-25,neutral,0.00713,-0.02266
tune,GS,2022-05-06,neutral,0.00562,0.01901
tune,GS,2022-08-05,neutral,0.01013,0.00119
tune,GS,2022-10-18,neutral,0.01153,0.00043
tune,GS,2023-01-17,neutral,-0.06255,0.01342
tune,GS,2023-04-19,neutral,0.00909,0.01086
tune,GS,2023-07-19,neutral,0.0075,0.03691
tune,GS,2023-10-17,neutral,-0.01595,-0.0106
tune,GS,2024-01-16,bullish,0.01082,-0.00304
tune,GS,2024-04-15,neutral,0.04177,-0.0082
tune,GS,2024-07-15,neutral,0.02299,0.01599
tune,GS,2024-10-15,bullish,0.00706,0.00997
tune,GS,2025-01-15,neutral,0.04198,0.01359
tune,GS,2025-04-14,bullish,0.00959,0.01056
tune,GS,2025-07-16,bullish,0.00564,-0.01032
tune,GS,2025-10-14,bullish,-0.01914,-0.00811
tune,HRL,2020-02-20,neutral,-0.05597,-0.00639
tune,HRL,2020-05-21,neutral,-0.03435,0.0181
tune,HRL,2020-08-25,neutral,-0.0244,-0.02089
tune,HRL,2020-11-24,neutral,-0.07248,-0.00566
tune,HRL,2021-02-18,neutral,0.01554,-0.00645
tune,HRL,2021-05-20,neutral,0.06299,0.00203
tune,HRL,2021-09-02,neutral,-0.04906,-0.0172
tune,HRL,2021-12-09,neutral,0.05373,0.01737
tune,HRL,2022-03-01,neutral,0.05511,0.00058
tune,HRL,2022-06-02,neutral,-0.07124,0.00243
tune,HRL,2022-09-01,bearish,-0.06877,-0.00201
tune,HRL,2022-11-30,bearish,-0.05619,0.01329
tune,HRL,2023-03-02,bearish,-0.05341,-0.04473
tune,HRL,2023-06-01,neutral,0.04148,-0.00028
tune,HRL,2023-08-31,bearish,-0.02552,-0.00679
tune,HRL,2023-11-29,bearish,-0.04562,0.0
tune,HRL,2024-02-29,neutral,0.14204,-0.0646
tune,HRL,2024-05-30,neutral,-0.09043,-0.00294
tune,HRL,2024-09-04,neutral,-0.06223,0.0379
tune,HRL,2024-12-04,neutral,-0.00087,0.02884
tune,HRL,2025-02-27,bearish,0.00378,-0.0068
tune,HRL,2025-05-29,neutral,0.00737,0.01099
tune,HRL,2025-08-28,bearish,-0.13449,0.01469
tune,HRL,2025-12-04,bearish,0.03752,0.00555
tune,KHC,2021-04-29,neutral,0.03264,-0.00291
tune,KHC,2021-08-04,neutral,-0.04644,-0.00633
tune,KHC,2021-10-27,neutral,0.00333,-0.00745
tune,KHC,2022-02-16,bearish,0.05482,0.05331
tune,KHC,2022-04-27,neutral,0.01066,-0.00824
tune,KHC,2022-07-27,neutral,-0.08549,0.01085
tune,KHC,2022-10-26,neutral,0.00349,0.03541
tune,KHC,2023-02-15,neutral,0.00302,0.00505
tune,KHC,2023-05-03,neutral,0.02714,0.02174
tune,KHC,2023-08-02,neutral,0.02617,-0.01778
tune,KHC,2023-11-01,neutral,0.01286,0.02152
tune,KHC,2024-02-14,bearish,-0.06361,0.01681
tune,KHC,2024-05-01,neutral,-0.0571,0.00277
tune,KHC,2024-07-31,bearish,0.02423,0.01956
tune,KHC,2024-10-30,bearish,-0.02772,0.0116
tune,KHC,2025-02-12,bearish,-0.02923,0.01146
tune,KHC,2025-04-29,bearish,-0.00422,0.00757
tune,KHC,2025-07-30,bearish,-0.00119,-0.0324
tune,KHC,2025-10-29,bearish,-0.04515,0.0192
tune,KO,2020-01-30,neutral,0.02921,0.01034
tune,KO,2020-04-21,neutral,0.00565,-0.01558
tune,KO,2020-10-22,neutral,0.00832,-0.00655
tune,KO,2021-02-10,neutral,-0.00158,0.0125
tune,KO,2021-07-21,bullish,0.0048,-0.00351
tune,KO,2021-10-27,neutral,0.02371,-0.00028
tune,KO,2022-02-10,neutral,0.02354,0.00196
tune,KO,2022-04-25,neutral,0.00478,0.01546
tune,KO,2022-07-26,bullish,0.02823,-0.02913
tune,KO,2022-10-25,neutral,0.008,0.015
tune,KO,2023-02-14,neutral,-0.01621,-0.00325
tune,KO,2023-04-24,neutral,-0.0026,0.01431
tune,KO,2023-07-26,neutral,0.0127,-0.00304
tune,KO,2023-10-24,neutral,0.02131,0.02298
tune,KO,2024-02-20,neutral,0.02756,0.00799
tune,KO,2024-04-30,neutral,0.01149,0.00584
tune,KO,2024-07-23,neutral,0.0045,0.03575
tune,KO,2024-10-23,neutral,-0.0116,-0.0126
tune,KO,2025-02-11,neutral,0.04649,0.01964
tune,KO,2025-04-29,neutral,0.0015,0.00237
tune,KO,2025-07-22,neutral,-0.00599,-0.01569
tune,KO,2025-10-21,neutral,0.04063,-0.00056
tune,LMT,2020-01-28,neutral,0.0006,-0.00679
tune,LMT,2020-04-21,neutral,0.00487,-0.00356
tune,LMT,2020-07-21,neutral,0.02411,0.04485
tune,LMT,2020-10-20,neutral,-0.03398,-0.01173
tune,LMT,2021-01-26,bullish,-0.03576,0.02994
tune,LMT,2021-04-20,neutral,-0.00391,-0.00969
tune,LMT,2021-07-26,neutral,-0.03586,0.02271
tune,LMT,2021-10-26,neutral,-0.11893,0.00151
tune,LMT,2022-01-25,neutral,0.04928,0.01302
tune,LMT,2022-04-19,neutral,-0.03227,-0.01237
tune,LMT,2022-07-19,neutral,-0.01901,0.00603
tune,LMT,2022-10-18,neutral,0.07516,0.02589
tune,LMT,2023-01-24,neutral,0.01909,0.0106
tune,LMT,2023-04-18,neutral,0.02339,-0.0123
tune,LMT,2023-07-18,bullish,-0.03779,-0.01142
tune,LMT,2023-10-17,neutral,0.00168,0.02452
tune,LMT,2024-01-23,neutral,-0.04453,-0.01933
tune,LMT,2024-04-23,neutral,-0.01458,-0.00157
tune,LMT,2024-07-23,neutral,0.05783,0.05041
tune,LMT,2024-10-22,neutral,-0.06069,-0.00105
tune,LMT,2025-01-28,neutral,-0.10039,-0.00227
tune,LMT,2025-04-22,bullish,-0.01784,-0.01231
tune,LMT,2025-07-22,bearish,-0.10826,0.01255
tune,LMT,2025-10-21,neutral,-0.0324,0.00038
tune,LRCX,2020-01-29,bullish,-0.01068,0.03944
tune,LRCX,2020-04-21,bullish,-0.05624,0.09335
tune,LRCX,2020-04-22,neutral,0.09335,-0.0287
tune,LRCX,2020-07-29,bullish,0.02181,0.05265
tune,LRCX,2020-10-21,bullish,0.01028,-0.02897
tune,LRCX,2020-10-23,bullish,-0.01482,0.00071
tune,LRCX,2021-01-27,bullish,-0.04363,-0.02353
tune,LRCX,2021-07-28,bullish,0.02034,-0.02835
tune,LRCX,2021-10-20,bullish,-0.01327,-0.02043
tune,LRCX,2022-01-26,neutral,0.01686,-0.0644
tune,LRCX,2022-04-20,neutral,0.00546,-0.00985
tune,LRCX,2022-07-27,neutral,0.01971,0.02441
tune,LRCX,2022-10-19,neutral,0.03199,0.08652
tune,LRCX,2023-01-25,neutral,0.00147,0.00815
tune,LRCX,2023-04-19,neutral,-0.00861,0.07776
tune,LRCX,2023-07-26,neutral,-0.01226,0.09938
tune,LRCX,2023-10-18,neutral,0.00146,-0.05395
tune,LRCX,2024-01-24,bullish,0.02031,0.01512
tune,LRCX,2024-04-24,bullish,-0.00238,0.02254
tune,LRCX,2024-07-31,bullish,0.0614,-0.08452
tune,LRCX,2024-10-23,bullish,0.00722,0.04876
tune,LRCX,2025-01-29,bullish,0.01307,0.06888
tune,LRCX,2025-04-23,bullish,0.0357,0.04144
tune,LRCX,2025-07-30,bullish,0.00278,-0.03914
tune,LRCX,2025-10-22,bullish,-0.02093,0.0386
tune,MCD,2020-01-29,neutral,0.02008,0.00487
tune,MCD,2020-04-30,neutral,0.00793,0.00035
tune,MCD,2020-07-28,neutral,-0.01855,-0.01245
tune,MCD,2021-01-28,neutral,-0.00947,0.02495
tune,MCD,2021-04-29,neutral,0.00567,0.01027
tune,MCD,2021-07-29,bullish,0.00512,-0.00051
tune,MCD,2021-10-27,neutral,0.03112,0.00176
tune,MCD,2021-11-08,neutral,-0.00717,0.00153
tune,MCD,2022-01-27,neutral,0.0005,0.00471
tune,MCD,2022-04-28,neutral,0.00327,0.01717
tune,MCD,2022-07-26,neutral,0.03863,-0.01896
tune,MCD,2022-10-27,bullish,0.03846,0.0117
tune,MCD,2023-01-31,bullish,-0.02759,-0.01485
tune,MCD,2023-04-25,bullish,0.01011,-0.00177
tune,MCD,2023-07-27,neutral,0.01842,-0.01372
tune,MCD,2023-10-31,neutral,0.00148,-0.01143
tune,MCD,2024-02-05,neutral,-0.03366,-0.00752
tune,MCD,2024-04-30,bearish,0.01398,0.00834
tune,MCD,2024-07-29,bearish,0.03679,0.02427
tune,MCD,2024-10-29,neutral,-0.00765,-0.00877
tune,MCD,2025-02-10,neutral,0.04119,0.00504
tune,MCD,2025-05-01,neutral,-0.02589,-0.0202
tune,MCD,2025-08-06,neutral,0.0221,0.00165
tune,MCD,2025-11-05,neutral,0.01812,-0.01302
tune,MCHP,2020-02-04,bullish,0.0274,0.05531
tune,MCHP,2020-08-05,neutral,-0.0884,0.00032
tune,MCHP,2020-11-06,bullish,0.05852,-0.00275
tune,MCHP,2021-02-04,bullish,0.0163,0.00789
tune,MCHP,2021-05-06,bullish,-0.00201,0.01484
tune,MCHP,2021-08-03,bullish,0.00449,0.00962
tune,MCHP,2021-11-04,bullish,0.03478,0.03078
tune,MCHP,2022-02-03,bullish,-0.03811,-0.01805
tune,MCHP,2022-05-09,bullish,-0.01609,0.05896
tune,MCHP,2022-08-02,bullish,0.00819,0.04136
tune,MCHP,2022-11-03,bullish,-0.00916,0.05961
tune,MCHP,2023-02-02,bullish,0.02697,0.02021
tune,MCHP,2023-05-04,neutral,0.0042,-0.02969
tune,MCHP,2023-08-03,neutral,-0.00544,-0.06317
tune,MCHP,2023-11-02,neutral,0.01687,0.02933
tune,MCHP,2024-02-01,bearish,-0.00757,-0.02641
tune,MCHP,2024-05-06,neutral,0.01594,-0.01923
tune,MCHP,2024-08-01,bearish,-0.03551,-0.08734
tune,MCHP,2024-11-05,neutral,-0.00377,-0.04271
tune,MCHP,2025-02-06,bearish,-0.01077,-0.01382
tune,MCHP,2025-05-08,bullish,0.01508,0.12724
tune,MCHP,2025-08-07,bullish,0.00159,-0.07349
tune,MCHP,2025-11-06,neutral,-0.01312,-0.05271
tune,MO,2020-01-30,bearish,-0.04535,0.00837
tune,MO,2020-04-30,neutral,-0.02084,-0.00767
tune,MO,2020-07-28,neutral,0.0156,-0.03323
tune,MO,2020-10-30,neutral,-0.011,-0.00012
tune,MO,2021-01-28,neutral,0.01125,-0.01679
tune,MO,2021-04-29,neutral,-0.01867,0.03125
tune,MO,2021-07-29,bearish,0.01643,-0.00667
tune,MO,2021-10-28,neutral,-0.07112,-0.01257
tune,MO,2022-01-27,neutral,0.02252,-0.02205
tune,MO,2022-04-28,neutral,-0.02016,0.04366
tune,MO,2022-07-28,neutral,-0.01413,-0.01776
tune,MO,2022-10-27,neutral,-0.01388,-0.0042
tune,MO,2023-02-01,neutral,0.04488,-0.02655
tune,MO,2023-04-27,neutral,-0.0092,-0.00175
tune,MO,2023-08-01,neutral,-0.00242,0.00041
tune,MO,2023-10-26,neutral,-0.07116,0.00555
tune,MO,2024-02-01,neutral,0.02679,-0.01916
tune,MO,2024-04-25,neutral,0.01824,-0.01315
tune,MO,2024-07-31,neutral,-0.04672,0.03477
tune,MO,2024-10-31,bearish,0.09802,-0.01505
tune,MO,2025-01-30,bullish,-0.02664,0.01871
tune,MO,2025-04-29,neutral,0.00367,0.00607
tune,MO,2025-07-30,neutral,0.03731,0.01091
tune,MO,2025-10-30,neutral,-0.0671,-0.01641
tune,MPWR,2020-02-05,neutral,0.01238,-0.0308
tune,MPWR,2020-04-28,bullish,-0.00861,0.0378
tune,MPWR,2020-07-28,bullish,-0.0189,0.05397
tune,MPWR,2020-10-29,bullish,0.03879,0.01347
tune,MPWR,2021-02-04,bullish,-0.00705,-0.02594
tune,MPWR,2021-05-04,neutral,-0.03997,0.01076
tune,MPWR,2021-07-27,bullish,-0.0092,0.0587
tune,MPWR,2021-11-28,bullish,0.0425,0.00021
tune,MPWR,2022-02-10,bullish,-0.01874,0.06146
tune,MPWR,2022-05-02,bullish,0.04148,0.10886
tune,MPWR,2022-08-01,bullish,-0.00225,0.10052
tune,MPWR,2022-10-27,neutral,-0.00621,0.02878
tune,MPWR,2023-02-08,neutral,0.00105,0.11111
tune,MPWR,2023-05-04,neutral,-0.00832,-0.12236
tune,MPWR,2023-07-31,bearish,0.02365,-0.01358
tune,MPWR,2023-10-30,neutral,-0.01671,0.08714
tune,MPWR,2024-02-07,bullish,0.0113,0.14158
tune,MPWR,2024-05-01,neutral,-0.02176,0.08305
tune,MPWR,2024-08-01,bullish,-0.07637,0.03239
tune,MPWR,2024-10-30,bullish,-0.01135,-0.1549
tune,MPWR,2025-02-06,bullish,0.00728,0.09896
tune,MPWR,2025-05-01,bullish,0.0073,0.04376
tune,MPWR,2025-07-31,bullish,-0.02267,0.12097
tune,NEE,2020-01-24,neutral,0.02289,0.02748
tune,NEE,2020-04-22,bullish,0.02772,-0.02432
tune,NEE,2020-07-24,bullish,0.00388,-0.01664
tune,NEE,2020-10-21,neutral,-0.0091,0.00993
tune,NEE,2021-01-26,bullish,-0.01732,-0.03469
tune,NEE,2021-04-21,bullish,-0.04125,0.01362
tune,NEE,2021-07-23,bullish,0.0039,-0.00621
tune,NEE,2021-10-20,bullish,0.01911,-0.00392
tune,NEE,2022-01-25,bullish,-0.07104,-0.03025
tune,NEE,2022-04-21,neutral,-0.05044,-0.00183
tune,NEE,2022-07-22,bullish,0.02678,0.00788
tune,NEE,2022-10-28,neutral,0.02338,-0.01214
tune,NEE,2023-01-25,bullish,-0.0875,-0.01347
tune,NEE,2023-04-25,bullish,0.00044,-0.04395
tune,NEE,2023-07-25,bullish,-0.00352,-0.01434
tune,NEE,2023-10-24,neutral,0.06234,0.03866
tune,NEE,2024-01-25,neutral,0.01158,0.00989
tune,NEE,2024-04-23,neutral,0.00176,0.00591
tune,NEE,2024-07-24,bullish,0.06843,-0.02091
tune,NEE,2024-10-23,bullish,0.02419,-0.02747
tune,NEE,2025-01-24,bullish,0.05492,0.02788
tune,NEE,2025-04-23,bullish,-0.00604,-0.03473
tune,NEE,2025-07-23,bullish,-0.06938,-0.012
tune,NEE,2025-10-28,bullish,-0.03125,-0.02214
tune,NFLX,2020-01-21,neutral,-0.00263,-0.03594
tune,NFLX,2020-04-21,neutral,0.022,-0.0508
tune,NFLX,2020-07-16,neutral,0.01119,-0.06813
tune,NFLX,2020-10-20,bullish,-0.01399,-0.06733
tune,NFLX,2021-01-19,neutral,-0.00024,0.1547
tune,NFLX,2021-04-20,neutral,-0.00146,-0.08347
tune,NFLX,2021-07-20,neutral,-0.01664,-0.0409
tune,NFLX,2021-10-19,neutral,-0.0061,-0.02562
tune,NFLX,2022-01-20,neutral,-0.00368,-0.19827
tune,NFLX,2022-04-19,bearish,0.01568,-0.35042
tune,NFLX,2022-07-19,neutral,0.02908,0.06708
tune,NFLX,2022-10-18,neutral,-0.02905,0.13795
tune,NFLX,2023-01-19,neutral,-0.02505,0.06599
tune,NFLX,2023-04-18,bullish,0.00229,-0.03154
tune,NFLX,2023-07-19,bullish,0.00365,-0.07748
tune,NFLX,2023-10-18,bullish,-0.01347,0.16933
tune,NFLX,2024-01-23,bullish,0.01042,0.10594
tune,NFLX,2024-04-18,bullish,-0.00304,-0.0822
tune,NFLX,2024-07-18,bullish,0.00086,-0.00844
tune,NFLX,2024-10-17,neutral,-0.02053,0.10702
tune,NFLX,2025-01-21,bullish,0.00434,0.09132
tune,NFLX,2025-04-17,bullish,0.01043,0.0391
tune,NFLX,2025-07-17,bullish,0.01296,-0.05023
tune,NFLX,2025-10-21,bullish,0.00227,-0.09548
tune,ORCL,2020-03-12,neutral,-0.01434,0.11879
tune,ORCL,2020-06-16,bullish,0.00592,-0.05208
tune,ORCL,2020-09-10,bullish,0.02404,-0.00627
tune,ORCL,2020-12-10,neutral,-0.00386,0.02017
tune,ORCL,2021-03-10,bullish,-0.01338,-0.07545
tune,ORCL,2021-06-15,bullish,-0.01003,-0.05027
tune,ORCL,2021-09-13,bullish,-0.01137,-0.02273
tune,ORCL,2021-12-09,bullish,0.00484,0.14672
tune,ORCL,2022-03-10,bullish,0.01174,0.02798
tune,ORCL,2022-06-13,bullish,-0.00806,0.10715
tune,ORCL,2022-09-12,bullish,0.00467,0.02999
tune,ORCL,2022-12-12,bullish,0.00336,-0.01643
tune,ORCL,2023-03-09,bullish,0.00014,-0.0178
tune,ORCL,2023-06-12,bullish,0.05083,-0.00445
tune,ORCL,2023-09-11,bullish,-0.00349,-0.12947
tune,ORCL,2023-12-11,bullish,0.00949,-0.12895
tune,ORCL,2024-03-11,bullish,0.01607,0.10674
tune,ORCL,2024-06-11,bullish,-0.00739,0.12498
tune,ORCL,2024-09-09,bullish,-0.02474,0.11002
tune,ORCL,2024-12-09,bullish,-0.00132,-0.06363
tune,ORCL,2025-03-10,bullish,-0.01442,-0.02267
tune,ORCL,2025-06-11,bullish,-0.00335,0.12915
tune,ORCL,2025-09-09,bullish,0.01039,0.3566
tune,ORCL,2025-12-10,bullish,5e-05,-0.11066
tune,PFE,2020-01-28,neutral,-0.06078,-0.01386
tune,PFE,2020-04-28,neutral,-0.00636,-0.02064
tune,PFE,2020-07-28,neutral,0.04577,-0.00615
tune,PFE,2020-10-27,bullish,-0.00947,-0.01872
tune,PFE,2021-02-02,bullish,-0.03677,-0.00507
tune,PFE,2021-05-03,bullish,0.02837,0.00918
tune,PFE,2021-07-28,bullish,0.03248,-0.01934
tune,PFE,2021-11-02,bullish,0.03743,-0.01997
tune,PFE,2022-02-08,bullish,-0.03661,-0.01908
tune,PFE,2022-05-03,bullish,0.01507,-0.02295
tune,PFE,2022-07-28,neutral,-0.03622,-0.01872
tune,PFE,2022-11-01,neutral,0.03574,0.00552
tune,PFE,2023-01-31,bullish,-0.0007,-0.01493
tune,PFE,2023-05-02,neutral,0.00741,-0.00875
tune,PFE,2023-08-01,neutral,-0.00962,0.00661
tune,PFE,2023-10-31,neutral,-0.00595,-0.0123
tune,PFE,2024-01-30,neutral,-0.01597,0.01854
tune,PFE,2024-05-01,neutral,0.06414,0.00978
tune,PFE,2024-07-30,neutral,0.02688,-0.04333
tune,PFE,2024-10-29,neutral,-0.01548,0.00513
tune,PFE,2025-02-04,neutral,-0.0193,0.01798
tune,PFE,2025-04-29,neutral,0.0258,0.02566
tune,PFE,2025-08-05,neutral,0.05692,-0.04079
tune,PFE,2025-11-04,neutral,-0.00274,0.00929
tune,PLD,2020-01-22,bullish,-0.01718,0.01759
tune,PLD,2020-04-21,neutral,0.03601,-0.03489
tune,PLD,2020-07-21,bullish,0.03165,-0.0011
tune,PLD,2020-10-20,bullish,0.00094,-0.00661
tune,PLD,2021-01-26,bullish,0.03418,-0.00168
tune,PLD,2021-04-19,bullish,0.00216,0.02959
tune,PLD,2021-07-19,bullish,0.01084,-0.00479
tune,PLD,2021-10-15,bullish,0.00159,0.01755
tune,PLD,2022-01-19,bullish,0.01143,0.01465
tune,PLD,2022-04-19,neutral,0.0241,0.01908
tune,PLD,2022-07-18,bullish,-0.0067,0.02256
tune,PLD,2022-10-19,bullish,-0.02919,0.0128
tune,PLD,2023-01-18,bullish,0.02592,-0.00381
tune,PLD,2023-04-18,bullish,0.00398,0.01189
tune,PLD,2023-07-18,bullish,-0.03853,-0.01206
tune,PLD,2023-10-17,neutral,-0.02511,-0.02136
tune,PLD,2024-01-17,neutral,-0.01837,-0.01362
tune,PLD,2024-04-17,neutral,-0.06598,-0.01485
tune,PLD,2024-07-17,bullish,0.02818,0.0029
tune,PLD,2024-10-16,neutral,0.04162,-0.03372
tune,PLD,2025-01-21,neutral,0.062,-0.02387
tune,PLD,2025-04-16,neutral,0.04061,0.01662
tune,PLD,2025-07-16,neutral,0.01093,-0.04007
tune,PLD,2025-10-15,neutral,0.05888,-0.00614
tune,PM,2020-02-06,bullish,0.02332,0.02007
tune,PM,2020-04-21,neutral,-0.02923,-0.0114
tune,PM,2020-07-21,neutral,0.03944,-0.00464
tune,PM,2020-10-20,bullish,-0.06195,0.00858
tune,PM,2021-02-04,bullish,0.03101,0.00384
tune,PM,2021-04-20,bullish,0.03274,-0.00744
tune,PM,2021-07-20,bullish,-0.04496,0.00886
tune,PM,2021-10-19,neutral,-0.02475,0.00891
tune,PM,2022-02-10,bullish,0.02728,0.04722
tune,PM,2022-04-21,bullish,0.03446,0.00488
tune,PM,2022-07-21,neutral,0.03167,0.03428
tune,PM,2022-10-20,bullish,-0.00827,-0.0069
